ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
950,160000.0,2,3,1,51,-1,2,-1,-1,-1,-1,2000.0,1000.0,2125.0,2125.0,1000.0,2125.0,0.0,2125.0,2125.0,1000.0,2125.0,23250.0,0
952,80000.0,2,2,1,32,0,0,0,0,0,0,81074.0,78262.0,76163.0,76813.0,77511.0,79069.0,3700.0,3400.0,2900.0,2900.0,2841.0,3100.0,0
955,110000.0,2,2,1,46,-1,-1,-1,-1,-1,0,2410.0,2151.0,2161.0,1719.0,107591.0,107940.0,2151.0,2161.0,1719.0,107591.0,5000.0,3500.0,0
957,210000.0,2,2,2,30,0,0,0,0,0,0,21780.0,20974.0,18652.0,13464.0,109722.0,105573.0,1325.0,1074.0,1000.0,99000.0,3745.0,4000.0,0
965,50000.0,1,2,2,24,0,0,-1,-1,0,0,14937.0,12171.0,3847.0,11117.0,6479.0,6187.0,3027.0,3858.0,11139.0,3009.0,3016.0,3008.0,0
966,500000.0,1,1,1,36,0,0,0,0,0,0,294827.0,292920.0,291760.0,288024.0,274632.0,266669.0,20007.0,20026.0,20020.0,10017.0,15024.0,10002.0,0
973,180000.0,2,3,1,39,2,2,2,2,2,0,10159.0,12689.0,12183.0,13979.0,13621.0,14809.0,2710.0,0.0,2000.0,0.0,2000.0,2000.0,1
976,50000.0,2,2,2,22,0,0,0,0,0,0,49609.0,61162.0,31485.0,15281.0,18031.0,18233.0,2100.0,2000.0,4000.0,3000.0,1500.0,1000.0,0
982,30000.0,1,2,2,29,8,7,6,5,4,3,34423.0,33952.0,33165.0,32391.0,31332.0,30558.0,0.0,0.0,0.0,0.0,0.0,0.0,0
983,500000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,45106.0,81264.0,18122.0,27229.0,21462.0,27911.0,81690.0,18225.0,27365.0,21570.0,28050.0,17397.0,1
986,130000.0,1,3,2,43,1,-1,-1,-2,-1,-1,1018.0,6377.0,-2.0,935.0,4985.0,1212.0,6433.0,2.0,937.0,4990.0,1215.0,9546.0,1
994,360000.0,2,1,2,25,0,0,0,0,0,-2,279846.0,169426.0,68810.0,12800.0,0.0,0.0,7004.0,1793.0,2757.0,0.0,0.0,0.0,1
1001,100000.0,1,2,1,29,0,0,0,0,-1,-1,94453.0,95860.0,67782.0,-2618.0,95748.0,101299.0,3320.0,5000.0,0.0,100000.0,7186.0,0.0,0
1003,90000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,4989.0,-818.0,1114.0,657.0,1332.0,780.0,0.0,2806.0,2256.0,2274.0,780.0,0.0,0
1004,360000.0,1,1,2,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1011,280000.0,1,1,2,31,0,0,0,0,0,2,164736.0,170564.0,150666.0,133465.0,133536.0,132964.0,8833.0,12005.0,5000.0,8000.0,3000.0,5000.0,0
1014,80000.0,1,2,2,36,0,0,0,0,0,0,79148.0,52174.0,44275.0,42029.0,33838.0,29757.0,2000.0,2000.0,1500.0,1500.0,2000.0,1500.0,0
1020,180000.0,2,3,0,45,-1,-1,-2,-2,-2,-2,4148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1027,300000.0,1,2,2,31,0,0,0,-1,-1,-1,62198.0,35674.0,34979.0,510.0,2166.0,765.0,1600.0,2600.0,510.0,903.0,765.0,773.0,0
1028,450000.0,2,1,2,41,-1,-1,-1,-1,-1,-1,11343.0,75083.0,25273.0,85357.0,27745.0,1990.0,75459.0,25413.0,85784.0,27856.0,2000.0,1900.0,0
1029,200000.0,1,1,2,33,1,-1,-1,0,-1,-1,-5.0,3465.0,3191.0,1873.0,90687.0,4577.0,3470.0,3191.0,0.0,90729.0,0.0,6266.0,0
1030,30000.0,2,2,1,67,2,2,0,0,2,2,30374.0,29038.0,27737.0,29499.0,30124.0,26855.0,0.0,1500.0,2182.0,1200.0,0.0,2302.0,1
1031,400000.0,2,1,1,40,-1,-1,-1,0,0,-1,1107.0,3891.0,120338.0,8318.0,8488.0,130.0,3891.0,120407.0,0.0,170.0,130.0,8595.0,0
1041,20000.0,1,2,2,26,-1,-1,-2,-2,-2,-2,70.0,-620.0,-620.0,-1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0
1051,110000.0,1,2,2,31,2,2,3,3,2,-1,279.0,279.0,279.0,279.0,129.0,179.0,0.0,0.0,0.0,0.0,200.0,0.0,0
1059,80000.0,2,3,1,67,0,0,0,0,0,-1,20255.0,18885.0,21529.0,29236.0,10662.0,2408.0,6000.0,5002.0,10662.0,2.0,2408.0,11662.0,0
1062,50000.0,1,2,1,49,0,0,0,0,0,0,10750.0,8755.0,8684.0,5983.0,4252.0,5034.0,1507.0,3109.0,2209.0,2000.0,2500.0,3000.0,0
1064,300000.0,1,1,1,42,0,0,0,0,0,0,120151.0,89618.0,47857.0,48128.0,50332.0,23688.0,4229.0,5024.0,6012.0,5191.0,12139.0,110247.0,0
1068,240000.0,1,2,2,43,-1,-1,-1,-1,-1,-1,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,1
1069,200000.0,1,1,2,40,-1,-1,-1,-1,-1,-1,2159.0,760.0,2775.0,22813.0,10526.0,326.0,1086.0,2775.0,22813.0,10526.0,326.0,573.0,0
1073,350000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,148341.0,8095.0,15047.0,3220.0,20461.0,3249.0,8405.0,15052.0,3805.0,20467.0,3253.0,27168.0,0
1076,100000.0,1,3,2,47,0,0,0,0,0,0,94925.0,95130.0,60003.0,38500.0,4681.0,76728.0,3889.0,2412.0,1698.0,679.0,72809.0,2748.0,0
1077,500000.0,1,1,2,27,0,0,0,0,0,0,204198.0,201648.0,197549.0,192093.0,187726.0,183860.0,7434.0,6342.0,5276.0,5271.0,5778.0,5029.0,0
1082,10000.0,1,2,1,32,1,2,2,2,2,2,8425.0,8148.0,9481.0,9180.0,10052.0,10091.0,0.0,1632.0,0.0,1022.0,350.0,0.0,0
1085,80000.0,2,2,2,23,-1,0,0,0,0,0,57314.0,58489.0,50452.0,51573.0,49061.0,33931.0,2145.0,2000.0,2012.0,2049.0,2008.0,1217.0,0
1094,360000.0,1,2,1,41,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1098,170000.0,1,1,1,42,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,2485.0,0.0,0.0,0.0,0.0,2485.0,7797.0,0
1100,110000.0,1,1,1,50,0,0,0,0,0,0,36802.0,38210.0,40259.0,41585.0,42913.0,44197.0,2000.0,3000.0,2000.0,2000.0,2000.0,2000.0,0
1107,200000.0,2,1,1,41,-2,-2,-2,-2,-2,-2,7812.0,0.0,0.0,1115.0,0.0,0.0,0.0,0.0,1115.0,0.0,0.0,0.0,0
1108,120000.0,2,2,1,47,-1,-1,-1,-1,-1,-1,1188.0,2512.0,3444.0,1742.0,502.0,346.0,2512.0,3444.0,1742.0,502.0,346.0,325.0,0
1111,110000.0,1,2,2,29,1,2,2,2,0,0,83687.0,85360.0,86274.0,84001.0,85897.0,88759.0,3900.0,3200.0,0.0,3400.0,4500.0,2600.0,0
1121,200000.0,2,2,2,40,2,0,0,0,0,0,176502.0,176297.0,162826.0,160186.0,161965.0,152361.0,8000.0,7300.0,6000.0,6000.0,6000.0,6000.0,1
1125,100000.0,2,2,2,29,-2,-1,0,0,0,0,75912.0,85276.0,88498.0,90289.0,92485.0,95630.0,10000.0,4000.0,2600.0,3000.0,4000.0,5000.0,0
1130,50000.0,2,2,2,23,0,0,0,2,2,2,47053.0,47835.0,51109.0,51713.0,52738.0,48789.0,1842.0,4116.0,2000.0,1950.0,0.0,1885.0,1
1134,50000.0,2,2,1,36,2,2,2,0,0,2,45159.0,49125.0,47956.0,43578.0,35126.0,34420.0,4700.0,0.0,2004.0,3500.0,0.0,1000.0,0
1138,50000.0,1,2,1,41,0,0,0,0,0,0,19339.0,20424.0,20086.0,18600.0,19153.0,19289.0,1703.0,1306.0,810.0,1000.0,900.0,900.0,0
1142,30000.0,2,1,2,25,0,0,2,0,0,2,19801.0,20449.0,19798.0,20217.0,21435.0,19239.0,3000.0,0.0,700.0,1500.0,0.0,323.0,0
1143,200000.0,2,1,1,39,-1,0,-1,0,0,0,8432.0,6977.0,6727.0,6864.0,5253.0,3388.0,3746.0,6737.0,2013.0,10.0,20.0,10901.0,0
1150,50000.0,1,2,1,52,-1,2,0,0,0,0,2072.0,1532.0,3106.0,2721.0,780.0,0.0,0.0,2000.0,5.0,0.0,0.0,0.0,0
1152,280000.0,1,1,2,30,1,2,2,0,0,0,191493.0,187913.0,169223.0,153063.0,133490.0,130377.0,1000.0,7600.0,5949.0,6000.0,5200.0,5117.0,0
1155,20000.0,1,3,1,47,1,2,0,0,0,2,19739.0,19137.0,19857.0,15422.0,19279.0,9537.0,0.0,1200.0,0.0,9537.0,0.0,0.0,0
1156,350000.0,2,2,1,29,-1,-1,-1,-1,-1,-1,8760.0,5882.0,9845.0,4677.0,5767.0,6532.0,5932.0,9908.0,4692.0,5787.0,6548.0,4863.0,0
1163,180000.0,2,2,1,36,0,0,0,-2,-1,0,21494.0,25600.0,0.0,0.0,36565.0,37353.0,5000.0,0.0,0.0,36565.0,1548.0,1000.0,0
1184,200000.0,2,1,2,29,0,0,0,0,0,0,194241.0,193425.0,196537.0,195268.0,192829.0,192499.0,12000.0,8500.0,7000.0,10000.0,10000.0,10000.0,0
1192,250000.0,1,1,2,38,-2,-2,-2,-2,-2,-2,584.0,3291.0,8660.0,7495.0,1120.0,62.0,3307.0,8703.0,7532.0,1125.0,62.0,7718.0,0
1194,200000.0,1,1,1,37,0,0,0,0,0,0,123337.0,11148.0,19165.0,21171.0,17762.0,23670.0,11202.0,19275.0,22304.0,23850.0,23784.0,84430.0,0
1200,360000.0,1,1,1,36,-2,-1,-1,-1,-2,-2,0.0,394.0,11142.0,0.0,0.0,0.0,394.0,11253.0,0.0,0.0,0.0,0.0,0
1201,120000.0,2,3,1,40,0,0,0,0,0,0,108300.0,108538.0,94833.0,49078.0,40643.0,4200.0,5000.0,4121.0,2000.0,2000.0,2000.0,96583.0,0
1206,210000.0,2,2,1,29,0,0,0,0,0,0,209807.0,123664.0,51353.0,43485.0,44784.0,45685.0,5088.0,2000.0,1600.0,2000.0,1800.0,1807.0,1
1210,20000.0,1,3,1,23,-1,-1,0,0,0,0,3675.0,19316.0,19844.0,19844.0,20388.0,19554.0,19316.0,1261.0,651.0,803.0,747.0,155.0,1
1211,210000.0,2,1,1,37,0,0,0,0,0,0,211749.0,205947.0,201848.0,168664.0,172013.0,175557.0,7000.0,10015.0,10000.0,5331.0,5748.0,48061.0,0
1223,210000.0,1,1,2,26,-1,-1,-2,-1,-1,-2,1360.0,0.0,0.0,3620.0,0.0,0.0,0.0,0.0,3620.0,0.0,0.0,15513.0,0
1229,90000.0,2,2,1,23,0,0,0,0,0,0,12770.0,14241.0,14895.0,25195.0,23769.0,2269.0,2500.0,1200.0,10500.0,7000.0,1000.0,0.0,1
1236,30000.0,1,2,2,54,0,0,0,0,0,0,26278.0,24767.0,27533.0,26400.0,25620.0,390.0,1700.0,3400.0,2528.0,0.0,390.0,780.0,1
1239,120000.0,1,2,1,57,0,0,0,0,0,0,118709.0,120580.0,118684.0,88557.0,91124.0,88094.0,5000.0,5007.0,4000.0,4003.0,4003.0,4000.0,1
1240,80000.0,2,2,1,35,-1,-1,-1,-1,-1,0,2890.0,9796.0,13443.0,396.0,396.0,396.0,9796.0,13443.0,396.0,396.0,0.0,396.0,0
1249,180000.0,2,3,2,42,0,0,0,0,0,0,67414.0,61256.0,66668.0,83568.0,90418.0,88898.0,10000.0,10000.0,17500.0,7000.0,25000.0,33600.0,0
1263,50000.0,1,2,1,44,0,0,0,0,0,0,45335.0,46027.0,30286.0,26275.0,26823.0,27371.0,1524.0,1427.0,941.0,972.0,992.0,1000.0,0
1273,370000.0,2,1,1,53,-1,-1,-1,-1,-1,0,21160.0,8153.0,12094.0,30751.0,30131.0,9630.0,8162.0,12294.0,30751.0,30131.0,0.0,0.0,0
1285,440000.0,2,2,2,26,0,0,0,0,0,0,96190.0,90462.0,78267.0,71795.0,51812.0,25064.0,3513.0,3017.0,2037.0,2019.0,3010.0,3004.0,0
1287,230000.0,2,2,1,29,0,0,0,0,0,0,64982.0,44908.0,51535.0,24607.0,28279.0,48934.0,3000.0,11000.0,15000.0,13000.0,36000.0,3000.0,0
1295,300000.0,1,2,2,41,0,0,0,-1,-1,2,34480.0,31159.0,18580.0,1400.0,6297.0,977.0,1472.0,1000.0,1410.0,6297.0,0.0,19480.0,0
1299,80000.0,2,1,2,29,0,0,0,0,0,0,16936.0,17963.0,18976.0,19660.0,20343.0,21003.0,1303.0,1316.0,1000.0,1000.0,1000.0,933.0,1
1300,70000.0,1,2,1,37,-1,2,0,0,-1,-1,10323.0,6659.0,6740.0,3559.0,7086.0,6979.0,0.0,3559.0,189.0,7086.0,3370.0,0.0,1
1315,50000.0,2,1,1,37,2,0,0,0,-1,2,8014.0,7668.0,7081.0,5738.0,6461.0,4822.0,1200.0,1000.0,91.0,11283.0,0.0,1000.0,0
1316,140000.0,1,2,1,48,-1,-1,2,0,0,-2,1600.0,5012.0,4739.0,4739.0,0.0,0.0,5012.0,0.0,0.0,0.0,0.0,2770.0,1
1319,390000.0,2,1,1,34,1,-2,-1,-1,-2,-2,0.0,0.0,1266.0,0.0,0.0,0.0,0.0,1266.0,0.0,0.0,0.0,0.0,0
1327,170000.0,1,2,1,48,0,0,0,0,0,0,137823.0,137199.0,136331.0,123913.0,122657.0,122225.0,5396.0,5000.0,5000.0,5000.0,5000.0,4000.0,0
1343,50000.0,2,1,2,22,-1,-1,-1,-1,-1,-1,586.0,297.0,3674.0,1392.0,3085.0,3450.0,297.0,3675.0,1392.0,3086.0,3492.0,3721.0,1
1344,20000.0,2,2,2,26,2,-1,0,0,0,0,1041.0,10757.0,11094.0,9351.0,8562.0,8058.0,10758.0,2679.0,502.0,224.0,513.0,9.0,0
1347,220000.0,2,2,1,49,0,0,0,0,0,0,172184.0,170697.0,168041.0,163783.0,160806.0,158866.0,7583.0,7461.0,5809.0,5608.0,6500.0,6100.0,0
1354,30000.0,2,3,1,28,0,0,0,2,0,0,23182.0,19083.0,19632.0,15252.0,14021.0,13793.0,2000.0,2000.0,0.0,1500.0,1353.0,0.0,0
1357,80000.0,1,2,2,29,0,0,0,0,0,0,41815.0,42938.0,44022.0,44792.0,45915.0,46998.0,2100.0,2100.0,1800.0,2000.0,2000.0,2500.0,0
1364,150000.0,2,1,2,25,1,-2,-1,-1,-1,-1,191.0,1963.0,4729.0,1568.0,4295.0,0.0,1964.0,4729.0,1568.0,4295.0,0.0,1895.0,0
1373,270000.0,2,1,1,42,2,2,5,5,4,3,1250.0,1250.0,1250.0,1250.0,650.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1384,300000.0,2,1,2,27,-1,-1,-1,0,0,0,42189.0,83754.0,120927.0,105303.0,82475.0,33262.0,83754.0,120927.0,0.0,716.0,25213.0,92250.0,0
1391,60000.0,1,2,1,37,3,4,3,2,2,2,30381.0,29986.0,29210.0,29729.0,30505.0,32232.0,366.0,0.0,1300.0,1400.0,2400.0,2300.0,1
1393,200000.0,2,2,1,26,0,0,0,0,0,0,47236.0,45200.0,35939.0,34096.0,34876.0,34615.0,1800.0,1603.0,2000.0,2500.0,1500.0,1500.0,0
1395,140000.0,2,3,2,23,-2,-2,-2,-2,-2,-2,67505.0,36772.0,38399.0,39131.0,39508.0,3441.0,2000.0,2400.0,2132.0,1617.0,515.0,2031.0,0
1404,470000.0,1,1,2,33,-1,-1,-1,0,0,-1,5613.0,11576.0,7017.0,1185.0,0.0,542.0,11606.0,7017.0,24.0,0.0,542.0,208896.0,0
1419,50000.0,1,2,2,37,0,0,0,0,0,0,48206.0,48659.0,47248.0,48241.0,49196.0,50296.0,2120.0,1750.0,1700.0,1800.0,2023.0,2113.0,0
1420,230000.0,1,3,2,27,-2,-2,-2,-2,-2,-2,19200.0,10000.0,20176.0,10000.0,10000.0,10000.0,10000.0,20176.0,200.0,10000.0,10000.0,10000.0,0
1428,20000.0,2,2,2,32,2,3,2,2,2,0,17757.0,17193.0,16602.0,19521.0,18925.0,18806.0,0.0,0.0,3200.0,0.0,900.0,633.0,0
1429,210000.0,2,1,1,37,2,2,2,2,2,2,76089.0,77985.0,79104.0,80399.0,81462.0,83366.0,3700.0,3000.0,3200.0,2500.0,3400.0,4300.0,1
1449,10000.0,1,3,2,34,0,0,0,0,0,0,8813.0,8464.0,9474.0,9716.0,9960.0,10188.0,2148.0,1158.0,400.0,400.0,400.0,300.0,0
1450,60000.0,2,3,1,50,0,0,0,0,0,0,61600.0,61952.0,60661.0,29095.0,17636.0,31406.0,3300.0,2000.0,900.0,889.0,21500.0,3600.0,1
1455,30000.0,1,2,2,26,0,0,0,0,0,0,33195.0,32705.0,32406.0,32167.0,31728.0,31061.0,1600.0,1500.0,1500.0,1300.0,1261.0,1003.0,0
1459,90000.0,2,3,2,24,-1,-1,-1,-1,-1,-2,595.0,207.0,18189.0,557.0,0.0,0.0,207.0,18281.0,557.0,0.0,0.0,0.0,1
1466,90000.0,1,2,1,27,0,0,0,0,0,0,70482.0,70591.0,64926.0,59949.0,54029.0,48170.0,2580.0,2337.0,1634.0,1606.0,1371.0,620.0,0
1470,160000.0,2,3,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,4150.0,2065.0,0.0,500.0,0.0,4150.0,2065.0,0.0,500.0,0.0,1
1486,20000.0,2,2,3,44,2,2,7,7,7,6,2400.0,2400.0,2400.0,2400.0,2400.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1491,130000.0,2,4,2,28,0,0,0,0,0,0,36108.0,34256.0,36357.0,37878.0,39489.0,41833.0,3000.0,3000.0,2500.0,3000.0,3000.0,2000.0,0
1505,310000.0,2,2,1,39,0,0,0,0,0,0,7246.0,6713.0,9507.0,8894.0,7418.0,12154.0,1155.0,4507.0,1000.0,283.0,7482.0,2473.0,0
1520,420000.0,1,2,1,39,0,0,0,0,0,0,171141.0,118103.0,119543.0,122851.0,126007.0,129144.0,5700.0,4600.0,5000.0,5000.0,5000.0,4700.0,0
1530,360000.0,2,2,1,50,-1,-1,-1,-1,-1,-1,147.0,686.0,6037.0,1560.0,0.0,275.0,686.0,6041.0,1560.0,0.0,275.0,0.0,0
1535,50000.0,1,3,1,44,0,0,0,0,0,0,15931.0,17363.0,18735.0,19188.0,17578.0,16855.0,2000.0,2000.0,1006.0,1003.0,1000.0,1000.0,0
1537,40000.0,2,3,2,24,-1,2,-1,-1,0,0,5496.0,698.0,400.0,25289.0,24435.0,2201.0,0.0,400.0,25289.0,0.0,0.0,1329.0,0
1540,110000.0,2,3,2,28,0,0,2,2,0,0,85918.0,87442.0,82975.0,80446.0,80006.0,80421.0,4000.0,6000.0,12.0,3100.0,3200.0,3000.0,0
1544,50000.0,1,3,2,34,0,0,0,-2,-2,-2,50375.0,51400.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0
1546,240000.0,2,2,1,44,-1,-1,-1,-1,-1,-1,3313.0,7458.0,2329.0,4267.0,2404.0,4243.0,7458.0,2335.0,4267.0,2404.0,4243.0,2952.0,1
1547,150000.0,1,1,2,32,0,-1,-1,-1,-1,-2,46272.0,1079.0,0.0,41147.0,-3.0,-3.0,1082.0,0.0,41147.0,0.0,0.0,0.0,0
1551,170000.0,1,2,1,48,0,0,0,0,0,0,93420.0,96284.0,97322.0,99419.0,101590.0,111679.0,4371.0,3533.0,3716.0,3934.0,12030.0,0.0,1
1558,310000.0,1,1,1,50,-1,-1,-1,-1,-1,-1,316.0,316.0,10131.0,2456.0,316.0,316.0,316.0,10131.0,2456.0,316.0,316.0,316.0,0
1559,50000.0,2,3,1,31,1,2,2,2,2,2,38102.0,40025.0,40071.0,40906.0,42100.0,41269.0,2830.0,1000.0,1800.0,2000.0,0.0,1704.0,1
1566,50000.0,1,1,2,29,0,0,0,0,0,0,2087.0,2632.0,3355.0,3253.0,3640.0,3512.0,1000.0,1186.0,500.0,1000.0,500.0,1000.0,0
1568,120000.0,2,2,2,23,0,0,0,0,0,0,118063.0,120851.0,120013.0,77539.0,77333.0,79113.0,4700.0,3538.0,3000.0,3000.0,3000.0,5000.0,0
1571,180000.0,1,3,1,45,1,2,0,0,0,0,24400.0,24508.0,22627.0,23306.0,22780.0,20890.0,1500.0,1500.0,1000.0,1000.0,1000.0,1000.0,0
1582,20000.0,1,3,3,47,0,0,0,0,0,0,18768.0,18795.0,19390.0,19464.0,18126.0,18827.0,1400.0,1400.0,1000.0,700.0,1600.0,0.0,0
1584,50000.0,2,1,2,70,2,2,0,0,0,0,49546.0,48480.0,48621.0,17793.0,18224.0,18612.0,0.0,2200.0,700.0,700.0,674.0,608.0,0
1585,50000.0,2,2,1,32,0,0,0,0,0,0,48508.0,49213.0,38280.0,12305.0,6436.0,0.0,3037.0,1800.0,1130.0,2000.0,0.0,0.0,0
1589,450000.0,2,2,2,36,-1,-1,-1,-1,-1,-1,13500.0,6350.0,11670.0,1530.0,1232.0,201.0,6364.0,11728.0,1532.0,1234.0,201.0,3.0,0
1604,260000.0,2,2,2,38,-2,-2,-2,-2,-2,-2,-2.0,-2.0,725.0,2074.0,0.0,585.0,0.0,727.0,2074.0,0.0,585.0,0.0,0
1607,160000.0,1,1,1,51,2,3,2,0,0,0,79244.0,77441.0,75598.0,82277.0,84955.0,87549.0,0.0,0.0,8000.0,4000.0,4000.0,4000.0,1
1608,270000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,264.0,264.0,1191.0,3691.0,3445.0,56264.0,264.0,1191.0,3691.0,3445.0,56264.0,953.0,1
1611,30000.0,2,2,2,23,0,0,0,2,0,0,24285.0,26143.0,26929.0,19610.0,20591.0,19472.0,3002.0,2130.0,2.0,3004.0,8013.0,0.0,0
1616,320000.0,1,1,1,35,1,-2,-2,-2,-2,-2,291.0,2594.0,2691.0,291.0,291.0,291.0,2594.0,2691.0,291.0,291.0,291.0,3124.0,1
1621,30000.0,2,1,2,26,-1,-1,-1,-1,-1,2,2635.0,807.0,11428.0,2462.0,3605.0,1559.0,1270.0,11500.0,2462.0,1559.0,0.0,3192.0,0
1622,240000.0,1,1,2,29,0,0,0,0,0,0,240248.0,221277.0,201606.0,183454.0,180255.0,184230.0,11000.0,9100.0,8000.0,8000.0,7000.0,8000.0,0
1647,50000.0,2,1,2,27,1,2,2,2,2,2,36794.0,35922.0,39319.0,38387.0,42764.0,41926.0,0.0,4000.0,0.0,5000.0,0.0,5000.0,1
1650,50000.0,1,1,1,40,0,0,0,0,0,0,42549.0,36110.0,9715.0,8965.0,6652.0,7385.0,2200.0,2000.0,1000.0,500.0,1000.0,400.0,0
1652,170000.0,1,1,2,26,-1,-1,-1,-1,-1,-1,23594.0,1512.0,1362.0,1591.0,3524.0,8545.0,1512.0,1362.0,1591.0,3524.0,8545.0,1485.0,0
1655,50000.0,1,2,2,30,0,0,0,0,0,0,50507.0,48751.0,44688.0,19823.0,13645.0,10876.0,4000.0,2220.0,1000.0,1500.0,1000.0,1500.0,0
1657,150000.0,2,1,2,29,0,0,2,0,0,0,108817.0,83654.0,79713.0,64468.0,66488.0,58131.0,7500.0,0.0,4000.0,4000.0,4000.0,3500.0,1
1659,190000.0,2,2,2,31,-1,-1,-1,-1,-2,-1,771.0,0.0,4251.0,0.0,0.0,6732.0,0.0,4251.0,0.0,0.0,6732.0,11306.0,0
1660,20000.0,2,3,2,22,0,0,0,0,-1,-1,14562.0,5991.0,6870.0,0.0,2734.0,0.0,1121.0,1000.0,0.0,1367.0,0.0,0.0,0
1665,280000.0,1,1,1,40,-1,-1,-1,-1,-1,-1,5310.0,2196.0,2928.0,9564.0,22017.0,5220.0,2196.0,2928.0,9564.0,22017.0,5220.0,1964.0,0
1672,50000.0,2,2,3,51,0,-1,0,0,0,-2,10571.0,2477.0,3234.0,2904.0,0.0,0.0,2477.0,2904.0,0.0,0.0,0.0,0.0,0
1682,150000.0,2,2,2,29,0,0,-1,0,0,0,3559.0,4724.0,2629.0,2584.0,1371.0,0.0,1222.0,2634.0,1008.0,506.0,0.0,0.0,0
1694,190000.0,2,2,2,53,0,0,0,0,0,0,173058.0,133198.0,131891.0,133516.0,135008.0,136486.0,6300.0,5000.0,5000.0,5000.0,5100.0,5000.0,0
1700,300000.0,1,1,2,31,-1,-1,-1,-1,0,-1,2166.0,2894.0,8903.0,12445.0,24650.0,8339.0,2918.0,8974.0,12457.0,15113.0,8369.0,3832.0,0
1705,60000.0,2,1,2,24,0,0,0,0,0,0,60381.0,39798.0,38344.0,37311.0,37428.0,38187.0,1639.0,1590.0,1500.0,1354.0,1377.0,1514.0,0
1713,180000.0,1,3,1,33,2,2,0,0,0,2,159999.0,156038.0,159924.0,162775.0,174719.0,178651.0,0.0,8000.0,7000.0,15000.0,7000.0,0.0,1
1737,80000.0,2,2,2,29,2,0,0,0,0,0,77416.0,75500.0,69313.0,67972.0,66800.0,68693.0,2661.0,2509.0,2500.0,3000.0,3000.0,3000.0,1
1753,60000.0,2,2,1,38,-2,-2,-2,-2,-2,-2,4764.0,30500.0,0.0,0.0,52829.0,41404.0,30500.0,0.0,0.0,52829.0,41404.0,22401.0,0
1754,60000.0,2,2,1,29,0,0,0,0,0,0,33147.0,54511.0,56167.0,28609.0,27660.0,27059.0,24511.0,6000.0,17000.0,1984.0,1100.0,1600.0,0
1767,20000.0,2,1,2,24,2,2,2,0,0,0,7919.0,8637.0,9339.0,10029.0,10615.0,11285.0,1000.0,1000.0,1000.0,900.0,1000.0,500.0,1
1773,180000.0,2,3,1,26,0,0,0,-2,-2,-2,32023.0,20233.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0
1779,50000.0,1,2,2,26,0,0,0,0,0,0,27570.0,28820.0,29400.0,5124.0,6874.0,7654.0,2000.0,1200.0,1000.0,2000.0,1000.0,1979.0,0
1793,390000.0,2,1,2,33,0,0,0,0,0,0,85538.0,79875.0,82853.0,82747.0,44143.0,38488.0,3500.0,4502.0,3518.0,2003.0,3001.0,3000.0,0
1806,250000.0,1,2,1,30,-2,-2,-2,-2,-2,-2,2419.0,28965.0,44179.0,37145.0,46733.0,46963.0,29062.0,44385.0,40682.0,46873.0,47104.0,52448.0,0
1807,100000.0,2,2,1,58,0,0,0,0,0,0,101249.0,101476.0,94893.0,101301.0,101451.0,99319.0,3642.0,4230.0,10000.0,3582.0,5000.0,4133.0,0
1811,20000.0,1,2,2,36,-1,-1,-1,0,0,0,3152.0,0.0,4956.0,10148.0,6979.0,8353.0,0.0,4956.0,200.0,2000.0,1500.0,500.0,0
1812,50000.0,1,2,2,53,0,0,0,0,0,0,18922.0,19486.0,19917.0,20017.0,20146.0,20221.0,1329.0,1310.0,680.0,705.0,728.0,690.0,0
1816,80000.0,1,1,2,23,0,0,0,-1,2,2,60130.0,59744.0,44031.0,48089.0,44789.0,30423.0,2550.0,1848.0,6084.0,38.0,4.0,70.0,0
