id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
28772,Female,28,1,47.0,1,< 1 Year,No,56512.0,152.0,160,0
28836,Female,21,1,35.0,1,< 1 Year,No,25775.0,152.0,172,0
28854,Female,45,1,18.0,0,1-2 Year,Yes,52955.0,124.0,80,0
28937,Female,64,1,28.0,0,1-2 Year,Yes,26220.0,124.0,175,0
28938,Male,23,1,8.0,1,< 1 Year,No,30406.0,152.0,103,0
29032,Male,70,1,28.0,0,1-2 Year,Yes,41171.0,124.0,158,0
29101,Female,23,1,41.0,1,< 1 Year,No,30632.0,152.0,48,0
29267,Male,62,1,41.0,0,1-2 Year,Yes,30458.0,26.0,45,1
29565,Male,36,1,50.0,0,1-2 Year,Yes,2630.0,156.0,259,0
29617,Female,30,1,3.0,0,1-2 Year,Yes,32589.0,154.0,238,1
29634,Male,28,1,11.0,1,< 1 Year,Yes,2630.0,160.0,286,0
29737,Male,71,1,3.0,1,1-2 Year,No,24499.0,124.0,52,0
29771,Female,25,1,11.0,1,< 1 Year,No,28641.0,152.0,283,0
29946,Female,57,1,28.0,1,1-2 Year,No,27292.0,26.0,113,0
30025,Female,37,1,46.0,1,1-2 Year,No,21569.0,124.0,187,0
30104,Female,52,1,28.0,1,1-2 Year,No,41389.0,26.0,46,0
30177,Male,72,1,28.0,0,> 2 Years,Yes,44103.0,26.0,18,0
30223,Male,22,1,46.0,1,< 1 Year,No,34565.0,152.0,130,0
30271,Female,20,1,10.0,0,< 1 Year,Yes,2630.0,160.0,166,1
30354,Male,37,1,28.0,1,1-2 Year,No,35941.0,124.0,248,0
30677,Female,24,1,30.0,1,< 1 Year,Yes,27561.0,152.0,260,0
30689,Female,43,1,28.0,0,1-2 Year,No,49689.0,124.0,201,0
31001,Male,26,1,15.0,1,< 1 Year,No,26777.0,152.0,292,0
31032,Male,25,1,25.0,1,< 1 Year,No,25932.0,152.0,33,0
31056,Male,63,1,3.0,0,1-2 Year,Yes,37023.0,124.0,122,1
31091,Female,29,1,29.0,0,< 1 Year,Yes,2630.0,135.0,140,0
31221,Male,45,1,28.0,0,> 2 Years,Yes,37074.0,124.0,66,1
31540,Male,43,1,28.0,0,1-2 Year,Yes,28857.0,4.0,269,1
31590,Female,44,1,8.0,0,1-2 Year,Yes,2630.0,26.0,112,0
31715,Female,22,1,36.0,1,< 1 Year,No,36576.0,160.0,182,0
31726,Female,22,1,2.0,0,< 1 Year,Yes,20666.0,152.0,196,0
31761,Female,32,1,15.0,1,< 1 Year,No,45164.0,152.0,142,0
31839,Male,25,1,11.0,1,< 1 Year,No,30872.0,152.0,290,0
31847,Male,24,1,45.0,1,< 1 Year,No,31309.0,152.0,162,0
32127,Male,73,1,8.0,0,> 2 Years,Yes,43878.0,7.0,136,0
32463,Male,61,1,8.0,1,1-2 Year,No,36604.0,26.0,246,0
32489,Male,46,1,28.0,0,1-2 Year,Yes,56806.0,124.0,281,0
32513,Male,31,1,41.0,1,< 1 Year,No,32062.0,152.0,254,0
32548,Male,21,1,6.0,1,< 1 Year,No,43913.0,152.0,280,0
32605,Male,25,1,37.0,1,< 1 Year,No,29448.0,152.0,248,0
32691,Male,27,1,41.0,1,< 1 Year,No,23597.0,152.0,271,0
32708,Male,75,1,28.0,1,1-2 Year,Yes,57583.0,26.0,195,0
32760,Male,46,1,46.0,0,1-2 Year,Yes,38398.0,26.0,204,1
32863,Female,24,1,43.0,1,< 1 Year,Yes,22124.0,152.0,73,0
32982,Male,59,1,16.0,0,1-2 Year,Yes,34378.0,26.0,154,0
33106,Female,52,1,26.0,1,1-2 Year,No,35666.0,120.0,70,0
33404,Male,59,1,28.0,0,> 2 Years,Yes,48568.0,26.0,114,1
33559,Male,74,1,20.0,1,1-2 Year,No,2630.0,124.0,36,0
33606,Male,73,1,50.0,1,1-2 Year,No,26175.0,26.0,73,0
33755,Male,21,1,15.0,1,< 1 Year,No,31896.0,160.0,144,0
34024,Male,74,1,6.0,0,> 2 Years,Yes,2630.0,154.0,175,0
34333,Male,60,1,11.0,0,1-2 Year,Yes,2630.0,157.0,203,0
34395,Female,30,1,3.0,0,< 1 Year,Yes,24370.0,157.0,210,1
34445,Female,55,1,11.0,0,1-2 Year,Yes,2630.0,26.0,184,0
34608,Male,43,1,28.0,1,1-2 Year,No,29270.0,26.0,159,0
34632,Male,40,1,3.0,0,1-2 Year,Yes,18766.0,30.0,147,1
34774,Male,45,1,28.0,1,1-2 Year,No,63944.0,124.0,28,0
34775,Female,23,1,11.0,1,< 1 Year,No,25134.0,160.0,169,0
34779,Female,26,1,29.0,1,< 1 Year,No,20051.0,152.0,89,0
34860,Male,46,1,25.0,0,1-2 Year,Yes,2630.0,7.0,125,0
35130,Male,43,1,43.0,1,1-2 Year,No,28819.0,26.0,160,0
35132,Male,45,1,33.0,1,1-2 Year,No,44231.0,26.0,162,0
35139,Female,49,1,14.0,1,1-2 Year,No,39175.0,26.0,71,0
35177,Female,24,1,12.0,1,< 1 Year,No,27325.0,152.0,203,0
35230,Male,29,1,8.0,1,< 1 Year,No,44207.0,152.0,54,0
35298,Male,24,1,6.0,1,< 1 Year,No,27735.0,152.0,11,0
35319,Female,24,1,37.0,1,< 1 Year,No,26191.0,152.0,200,0
35356,Female,24,1,41.0,1,< 1 Year,No,25058.0,152.0,170,0
35443,Male,50,1,48.0,0,1-2 Year,Yes,2630.0,26.0,236,0
35549,Female,24,1,23.0,1,< 1 Year,No,26384.0,152.0,103,0
35786,Female,56,1,28.0,1,1-2 Year,No,35182.0,61.0,210,0
35888,Male,57,1,0.0,0,1-2 Year,No,2630.0,11.0,208,0
35941,Male,22,1,35.0,1,< 1 Year,No,24117.0,152.0,37,0
36169,Female,32,1,6.0,0,1-2 Year,Yes,2630.0,156.0,91,0
36199,Male,41,1,28.0,0,1-2 Year,Yes,33520.0,124.0,158,1
36246,Male,47,1,28.0,0,1-2 Year,Yes,29564.0,124.0,102,0
36375,Female,45,1,48.0,1,1-2 Year,No,2630.0,26.0,202,0
36434,Male,46,1,28.0,0,1-2 Year,Yes,55619.0,124.0,174,0
36441,Male,43,1,28.0,0,1-2 Year,Yes,40309.0,124.0,72,0
36453,Male,27,1,28.0,0,< 1 Year,Yes,2630.0,156.0,224,0
36645,Female,21,1,26.0,0,< 1 Year,Yes,27735.0,160.0,106,0
37235,Male,60,1,28.0,0,1-2 Year,Yes,51890.0,124.0,183,0
37239,Female,62,1,28.0,0,> 2 Years,Yes,2630.0,26.0,126,1
37501,Male,37,1,35.0,0,1-2 Year,Yes,31838.0,124.0,76,0
37531,Male,53,1,28.0,0,1-2 Year,Yes,27319.0,124.0,207,0
37792,Male,63,1,28.0,1,1-2 Year,No,21605.0,125.0,250,0
37863,Female,41,1,28.0,0,1-2 Year,Yes,53432.0,26.0,190,0
37878,Female,51,1,0.0,0,1-2 Year,No,2630.0,125.0,198,0
37882,Female,23,1,8.0,1,< 1 Year,No,37800.0,152.0,218,0
38024,Female,20,1,28.0,1,< 1 Year,No,40186.0,160.0,170,0
38311,Female,22,1,36.0,1,< 1 Year,No,28619.0,152.0,64,0
38531,Male,42,1,46.0,0,1-2 Year,Yes,26159.0,124.0,103,0
38553,Female,22,1,50.0,1,< 1 Year,No,33600.0,152.0,199,0
38718,Male,77,1,0.0,0,1-2 Year,Yes,2630.0,26.0,280,0
38820,Male,56,1,8.0,0,1-2 Year,Yes,34685.0,124.0,110,0
38844,Female,27,1,37.0,0,< 1 Year,No,2630.0,152.0,234,0
39005,Female,61,1,28.0,0,1-2 Year,Yes,31331.0,26.0,59,0
39241,Male,29,1,50.0,1,< 1 Year,No,45431.0,26.0,172,0
39249,Male,31,1,46.0,0,< 1 Year,Yes,27051.0,152.0,239,0
39274,Male,38,1,30.0,1,1-2 Year,No,24828.0,152.0,246,0
39286,Male,65,1,8.0,0,> 2 Years,Yes,50482.0,26.0,49,1
39299,Male,45,1,8.0,0,1-2 Year,Yes,61631.0,26.0,107,0
39345,Male,45,1,28.0,0,1-2 Year,Yes,56681.0,122.0,64,1
39384,Female,45,1,12.0,0,1-2 Year,Yes,27097.0,26.0,55,1
39392,Male,34,1,35.0,0,1-2 Year,No,30981.0,155.0,54,1
39439,Male,46,1,28.0,0,1-2 Year,Yes,56873.0,26.0,213,0
39497,Female,40,1,28.0,1,1-2 Year,No,39466.0,24.0,212,0
39504,Male,44,1,18.0,0,1-2 Year,Yes,2630.0,152.0,121,0
39583,Female,69,1,28.0,1,1-2 Year,No,28946.0,26.0,214,0
39599,Female,24,1,21.0,1,< 1 Year,No,26588.0,152.0,173,0
39659,Female,49,1,28.0,0,1-2 Year,Yes,41529.0,26.0,99,0
39701,Male,34,1,11.0,0,1-2 Year,Yes,30469.0,157.0,144,0
39733,Female,27,1,28.0,0,< 1 Year,Yes,52460.0,152.0,152,0
39943,Female,50,1,28.0,0,1-2 Year,Yes,2630.0,26.0,285,0
40012,Male,47,1,19.0,0,1-2 Year,Yes,35688.0,26.0,234,1
40032,Male,22,1,37.0,0,< 1 Year,No,51008.0,152.0,13,0
40083,Male,33,1,28.0,0,1-2 Year,No,2630.0,156.0,238,0
40098,Female,23,1,46.0,1,< 1 Year,No,30418.0,152.0,47,0
40223,Male,23,1,51.0,1,< 1 Year,No,44206.0,26.0,180,0
40281,Female,28,1,3.0,1,< 1 Year,No,42053.0,152.0,177,0
40297,Male,28,1,28.0,1,< 1 Year,No,29236.0,152.0,13,0
40336,Male,36,1,49.0,0,1-2 Year,Yes,15543.0,152.0,53,1
40393,Female,25,1,8.0,1,< 1 Year,Yes,2630.0,152.0,170,0
40556,Female,75,1,28.0,0,1-2 Year,Yes,27099.0,26.0,11,0
40568,Female,70,1,28.0,0,1-2 Year,Yes,37466.0,158.0,237,0
40596,Male,31,1,28.0,0,< 1 Year,Yes,33280.0,152.0,204,0
40911,Male,49,1,11.0,0,1-2 Year,No,26163.0,124.0,95,0
41174,Male,42,1,50.0,0,> 2 Years,Yes,39172.0,25.0,12,0
41194,Male,60,1,46.0,1,1-2 Year,No,29858.0,21.0,290,0
41199,Male,62,1,28.0,1,1-2 Year,No,29228.0,124.0,46,0
41248,Male,51,1,8.0,0,1-2 Year,Yes,27751.0,124.0,284,1
41351,Female,63,1,28.0,1,1-2 Year,No,48229.0,124.0,46,0
41380,Male,26,1,28.0,1,< 1 Year,No,42783.0,152.0,199,0
41433,Female,26,1,48.0,0,< 1 Year,Yes,2630.0,26.0,263,0
41476,Female,24,1,23.0,1,< 1 Year,No,29959.0,152.0,133,0
41477,Female,24,1,30.0,1,< 1 Year,No,22526.0,152.0,205,0
41504,Female,41,1,46.0,0,1-2 Year,Yes,26955.0,11.0,40,0
41681,Male,48,1,23.0,1,1-2 Year,No,28764.0,124.0,36,0
41788,Female,44,1,28.0,0,1-2 Year,No,32803.0,124.0,76,0
41799,Female,25,1,28.0,0,< 1 Year,Yes,28818.0,26.0,191,1
41872,Male,27,1,28.0,1,< 1 Year,No,43701.0,152.0,188,0
41885,Female,23,1,11.0,0,< 1 Year,Yes,25713.0,152.0,56,0
41901,Male,63,1,39.0,1,1-2 Year,No,35605.0,26.0,181,0
41966,Male,45,1,28.0,0,> 2 Years,Yes,59090.0,25.0,266,0
41984,Male,46,1,28.0,0,1-2 Year,Yes,33206.0,124.0,12,1
42012,Female,24,1,20.0,0,< 1 Year,No,2630.0,152.0,161,0
42022,Female,23,1,12.0,1,< 1 Year,No,33340.0,152.0,188,0
42102,Female,57,1,28.0,1,1-2 Year,No,34025.0,26.0,217,0
42214,Female,26,1,28.0,1,< 1 Year,No,41306.0,152.0,21,0
42262,Female,29,1,8.0,1,< 1 Year,No,30888.0,152.0,151,0
42267,Female,46,1,32.0,1,1-2 Year,No,27774.0,124.0,124,0
42300,Female,65,1,28.0,1,1-2 Year,No,42386.0,125.0,126,0
42519,Female,60,1,38.0,0,> 2 Years,Yes,35635.0,124.0,14,0
42563,Male,47,1,28.0,0,1-2 Year,Yes,28008.0,124.0,123,0
42587,Male,46,1,28.0,1,1-2 Year,Yes,70011.0,26.0,253,0
42825,Female,55,1,28.0,0,1-2 Year,Yes,69852.0,124.0,205,0
42870,Female,22,1,26.0,0,< 1 Year,Yes,31804.0,152.0,286,0
42924,Male,47,1,8.0,0,1-2 Year,Yes,38918.0,124.0,269,0
42941,Male,24,1,13.0,0,< 1 Year,Yes,37611.0,152.0,144,0
42955,Male,26,1,28.0,1,< 1 Year,No,30812.0,152.0,253,0
42967,Male,29,1,14.0,1,< 1 Year,No,33068.0,152.0,156,0
43288,Female,33,1,15.0,0,< 1 Year,No,32333.0,160.0,130,0
43308,Female,27,1,21.0,1,< 1 Year,No,31166.0,152.0,162,0
43334,Female,36,1,6.0,1,1-2 Year,No,21710.0,152.0,249,0
43505,Male,47,1,26.0,0,1-2 Year,Yes,26410.0,124.0,150,1
43640,Female,56,1,8.0,1,1-2 Year,No,2630.0,124.0,70,0
43804,Male,55,1,33.0,0,1-2 Year,Yes,36879.0,124.0,181,0
43935,Male,28,1,3.0,1,< 1 Year,No,29842.0,160.0,175,0
44003,Male,23,1,9.0,0,< 1 Year,No,24871.0,152.0,196,0
44053,Male,69,1,28.0,1,1-2 Year,No,33990.0,13.0,91,0
44164,Female,26,1,3.0,1,< 1 Year,No,31119.0,152.0,15,0
44175,Male,68,1,28.0,0,> 2 Years,Yes,29063.0,124.0,250,0
44233,Female,49,1,46.0,0,1-2 Year,Yes,34245.0,11.0,204,0
44354,Female,23,1,6.0,1,< 1 Year,No,21555.0,152.0,146,0
44734,Male,58,1,45.0,0,1-2 Year,Yes,19261.0,124.0,53,1
44760,Female,22,1,3.0,1,< 1 Year,No,17724.0,152.0,213,0
44829,Male,26,1,28.0,1,< 1 Year,No,50387.0,152.0,268,0
44899,Female,54,1,28.0,0,1-2 Year,Yes,32647.0,124.0,256,0
44903,Male,30,1,5.0,0,< 1 Year,Yes,31113.0,152.0,144,0
44905,Male,48,1,10.0,1,1-2 Year,No,2630.0,160.0,28,0
45008,Male,24,1,29.0,0,< 1 Year,Yes,32257.0,152.0,11,0
45069,Male,50,1,28.0,0,1-2 Year,Yes,60461.0,124.0,287,0
45074,Male,72,1,46.0,1,1-2 Year,No,40363.0,11.0,253,0
45164,Male,45,1,32.0,0,1-2 Year,Yes,24406.0,14.0,212,0
45183,Male,68,1,28.0,1,1-2 Year,No,72168.0,26.0,246,0
45233,Female,25,1,34.0,0,< 1 Year,No,34973.0,152.0,37,0
45352,Male,43,1,29.0,0,1-2 Year,Yes,31780.0,26.0,238,1
45382,Male,61,1,28.0,0,1-2 Year,Yes,35074.0,26.0,33,1
45435,Female,21,1,46.0,1,< 1 Year,No,24803.0,160.0,30,0
45752,Female,69,1,26.0,0,1-2 Year,Yes,30729.0,124.0,12,0
45842,Female,66,1,11.0,0,1-2 Year,Yes,25682.0,124.0,293,0
45956,Female,24,1,14.0,1,< 1 Year,No,21763.0,152.0,125,0
45970,Female,40,1,28.0,0,1-2 Year,Yes,35746.0,124.0,127,1
46091,Female,36,1,33.0,0,1-2 Year,Yes,33995.0,163.0,103,0
46180,Female,22,1,4.0,1,< 1 Year,No,28450.0,152.0,291,0
46225,Female,37,1,29.0,0,1-2 Year,Yes,2630.0,124.0,56,0
46420,Male,29,1,41.0,1,< 1 Year,No,41450.0,152.0,63,0
46472,Male,23,1,15.0,1,< 1 Year,No,30684.0,152.0,75,0
46487,Male,24,1,28.0,0,< 1 Year,Yes,68352.0,152.0,147,0
46531,Male,21,1,36.0,0,< 1 Year,Yes,43326.0,152.0,92,0
46551,Male,43,1,28.0,0,1-2 Year,Yes,48568.0,26.0,159,1
46589,Male,43,1,5.0,0,1-2 Year,Yes,2630.0,26.0,144,0
46591,Female,47,1,28.0,0,1-2 Year,Yes,37329.0,26.0,206,0
46608,Female,70,1,28.0,1,1-2 Year,No,28841.0,124.0,152,0
46615,Male,24,1,11.0,1,< 1 Year,No,29442.0,152.0,293,0
46664,Male,48,1,28.0,0,1-2 Year,Yes,21597.0,26.0,290,0
46678,Female,34,1,28.0,0,1-2 Year,Yes,47344.0,26.0,83,1
46679,Male,28,1,21.0,1,< 1 Year,No,21829.0,152.0,237,0
46712,Male,46,1,35.0,1,1-2 Year,No,36902.0,124.0,66,0
46793,Male,25,1,38.0,1,< 1 Year,No,2630.0,152.0,135,0
46794,Female,68,1,24.0,0,> 2 Years,Yes,25835.0,26.0,184,0
46811,Male,42,1,28.0,1,1-2 Year,No,29526.0,25.0,288,0
46879,Female,70,1,11.0,0,1-2 Year,Yes,2630.0,26.0,112,0
46899,Female,41,1,28.0,1,1-2 Year,Yes,51607.0,26.0,203,0
46925,Female,31,1,34.0,1,< 1 Year,No,2630.0,160.0,197,0
46967,Female,58,1,28.0,0,1-2 Year,Yes,42661.0,26.0,53,1
47005,Male,32,1,16.0,1,< 1 Year,No,22566.0,152.0,288,0
47006,Male,56,0,4.0,0,1-2 Year,Yes,22917.0,152.0,97,0
47061,Male,54,1,8.0,0,1-2 Year,Yes,37171.0,124.0,16,0
47074,Male,55,1,28.0,0,1-2 Year,Yes,25048.0,122.0,121,1
47171,Female,22,1,15.0,1,< 1 Year,No,34017.0,152.0,88,0
47236,Male,48,1,28.0,0,1-2 Year,Yes,27519.0,124.0,70,1
47246,Female,42,1,28.0,0,1-2 Year,Yes,2630.0,26.0,278,0
47277,Female,54,1,8.0,0,1-2 Year,Yes,2630.0,124.0,178,0
47278,Male,34,1,41.0,0,1-2 Year,Yes,20974.0,152.0,193,1
47400,Female,27,1,28.0,0,< 1 Year,Yes,2630.0,152.0,287,0
47438,Female,24,1,41.0,1,< 1 Year,No,39647.0,152.0,27,0
47448,Female,34,1,15.0,0,< 1 Year,No,2630.0,1.0,220,0
47494,Female,26,1,22.0,0,< 1 Year,Yes,2630.0,152.0,89,0
47545,Male,33,1,21.0,0,< 1 Year,Yes,34213.0,152.0,88,0
47568,Male,43,1,35.0,0,1-2 Year,Yes,34117.0,152.0,171,1
47597,Female,21,1,28.0,0,< 1 Year,No,2630.0,160.0,23,0
47611,Male,26,1,46.0,1,< 1 Year,No,2630.0,152.0,37,0
47643,Female,26,1,46.0,1,< 1 Year,No,34733.0,152.0,230,0
47704,Male,40,1,28.0,0,1-2 Year,Yes,62108.0,26.0,233,0
47733,Female,79,1,15.0,1,1-2 Year,No,40817.0,152.0,232,0
47805,Female,23,1,37.0,1,< 1 Year,No,30077.0,152.0,185,0
47916,Male,58,1,29.0,1,1-2 Year,No,55633.0,26.0,69,0
47971,Male,24,1,27.0,1,< 1 Year,No,30486.0,152.0,43,0
48092,Female,22,1,15.0,0,< 1 Year,Yes,37382.0,152.0,89,0
48135,Male,23,1,8.0,1,< 1 Year,No,2630.0,152.0,258,0
48350,Female,23,1,41.0,1,< 1 Year,No,22323.0,152.0,42,0
48370,Male,22,1,15.0,0,< 1 Year,No,28851.0,152.0,212,0
48448,Male,32,1,21.0,1,< 1 Year,No,2630.0,152.0,259,0
48461,Male,23,1,6.0,1,< 1 Year,No,19767.0,152.0,173,0
48668,Male,43,1,43.0,1,1-2 Year,No,2630.0,160.0,131,0
48742,Male,33,1,38.0,1,< 1 Year,Yes,2630.0,157.0,214,0
48788,Male,24,1,17.0,1,< 1 Year,No,26879.0,152.0,265,0
48885,Female,35,1,28.0,0,1-2 Year,No,33930.0,26.0,281,0
48949,Female,25,1,18.0,1,< 1 Year,No,27794.0,152.0,244,0
49019,Male,53,1,20.0,1,1-2 Year,No,2630.0,26.0,89,0
49067,Male,30,1,8.0,1,1-2 Year,No,2630.0,156.0,251,0
49107,Male,25,1,5.0,0,< 1 Year,Yes,27355.0,152.0,153,0
49243,Male,25,1,28.0,1,< 1 Year,No,48740.0,152.0,254,0
49344,Male,46,1,38.0,0,1-2 Year,Yes,38785.0,26.0,143,0
49355,Male,43,1,28.0,0,1-2 Year,Yes,46721.0,26.0,201,0
49382,Male,44,1,28.0,0,1-2 Year,Yes,67390.0,125.0,73,1
49386,Male,21,1,35.0,0,< 1 Year,Yes,26636.0,152.0,205,1
49536,Female,73,1,28.0,1,1-2 Year,No,37565.0,124.0,260,0
49595,Female,48,1,28.0,0,1-2 Year,Yes,31536.0,26.0,115,1
49712,Male,24,1,15.0,0,< 1 Year,Yes,24514.0,152.0,289,1
49713,Female,34,1,30.0,1,1-2 Year,No,33431.0,152.0,153,0
49868,Female,33,1,28.0,0,< 1 Year,Yes,35113.0,26.0,248,1
49903,Male,25,1,50.0,1,< 1 Year,No,38785.0,124.0,22,0
49955,Male,36,1,3.0,1,1-2 Year,No,2630.0,157.0,54,0
50029,Female,20,1,8.0,1,< 1 Year,No,48134.0,160.0,278,0
50269,Male,63,1,28.0,1,1-2 Year,No,53588.0,13.0,178,0
50279,Female,47,1,28.0,0,1-2 Year,Yes,37367.0,124.0,113,1
50317,Male,21,1,5.0,0,< 1 Year,Yes,50027.0,152.0,45,1
50522,Male,66,1,33.0,1,1-2 Year,No,31623.0,26.0,265,0
50721,Female,25,1,28.0,0,< 1 Year,Yes,32540.0,152.0,139,0
50772,Female,75,1,28.0,0,> 2 Years,Yes,33671.0,124.0,182,0
50915,Male,57,1,8.0,0,1-2 Year,Yes,41049.0,7.0,61,1
50961,Female,23,1,30.0,1,< 1 Year,No,34747.0,152.0,136,0
50999,Male,68,1,28.0,0,1-2 Year,No,30037.0,122.0,83,0
51000,Male,70,1,8.0,1,1-2 Year,No,52812.0,124.0,31,0
51012,Female,80,1,28.0,0,> 2 Years,Yes,31086.0,124.0,35,0
51096,Female,25,1,12.0,1,< 1 Year,No,24230.0,152.0,246,0
51143,Male,49,1,28.0,1,1-2 Year,No,30259.0,124.0,256,0
51266,Male,35,1,28.0,0,1-2 Year,Yes,24742.0,154.0,266,1
51340,Female,26,1,33.0,1,< 1 Year,No,2630.0,152.0,267,0
51363,Male,43,1,33.0,0,1-2 Year,Yes,33450.0,26.0,285,0
51442,Female,22,1,2.0,1,< 1 Year,No,32020.0,160.0,237,0
51450,Male,20,1,39.0,0,< 1 Year,No,2630.0,160.0,114,0
51537,Female,44,1,28.0,0,1-2 Year,Yes,46191.0,26.0,250,0
51547,Female,61,1,28.0,0,1-2 Year,Yes,45597.0,13.0,37,1
51632,Female,25,1,45.0,1,< 1 Year,No,38874.0,152.0,156,0
51810,Male,51,1,15.0,0,1-2 Year,Yes,34461.0,26.0,128,0
51866,Female,23,1,8.0,1,< 1 Year,No,43690.0,160.0,261,0
51900,Male,61,1,30.0,1,1-2 Year,Yes,46292.0,26.0,77,0
51936,Male,58,1,8.0,0,1-2 Year,Yes,54484.0,26.0,46,1
52208,Male,39,1,28.0,0,1-2 Year,Yes,65754.0,122.0,283,0
52290,Male,35,1,28.0,0,1-2 Year,Yes,39788.0,154.0,46,0
52328,Male,35,1,3.0,0,1-2 Year,Yes,23398.0,124.0,218,0
52441,Female,56,1,28.0,0,1-2 Year,Yes,31538.0,124.0,35,0
52505,Female,25,1,33.0,1,< 1 Year,No,43764.0,152.0,132,0
52572,Female,26,1,41.0,1,< 1 Year,No,29179.0,152.0,101,0
52704,Female,25,1,25.0,0,< 1 Year,Yes,32700.0,152.0,201,0
52726,Male,43,1,28.0,0,1-2 Year,Yes,47905.0,124.0,35,1
52776,Female,27,1,28.0,1,< 1 Year,No,38070.0,124.0,142,0
53013,Male,57,1,21.0,0,1-2 Year,Yes,28229.0,26.0,50,0
53102,Male,40,1,28.0,0,1-2 Year,Yes,53249.0,124.0,167,0
53131,Male,22,1,35.0,0,< 1 Year,Yes,2630.0,26.0,190,0
53175,Male,24,1,11.0,1,< 1 Year,No,2630.0,152.0,237,0
53186,Female,33,1,21.0,1,< 1 Year,No,28290.0,152.0,200,0
53235,Female,42,1,48.0,0,1-2 Year,Yes,2630.0,124.0,50,0
53306,Female,23,1,28.0,0,1-2 Year,Yes,42112.0,26.0,62,0
53325,Male,40,1,33.0,0,1-2 Year,Yes,32374.0,163.0,131,1
53449,Male,63,1,28.0,0,1-2 Year,Yes,2630.0,26.0,295,0
53592,Male,62,1,8.0,1,1-2 Year,No,2630.0,26.0,71,0
53631,Male,71,1,8.0,1,1-2 Year,No,2630.0,26.0,151,0
53723,Male,24,1,45.0,1,< 1 Year,No,19026.0,152.0,109,0
53767,Female,62,1,28.0,1,1-2 Year,No,33559.0,23.0,111,0
53818,Female,37,1,28.0,0,1-2 Year,Yes,2630.0,147.0,26,1
54085,Male,26,1,19.0,1,< 1 Year,No,50316.0,152.0,183,0
54252,Male,57,1,28.0,0,1-2 Year,Yes,2630.0,26.0,259,1
54301,Female,76,1,24.0,1,1-2 Year,No,52452.0,145.0,30,0
54431,Female,48,1,28.0,0,1-2 Year,No,75958.0,26.0,275,0
54497,Male,43,1,2.0,1,1-2 Year,No,28382.0,26.0,166,0
54510,Female,29,1,28.0,1,< 1 Year,No,40303.0,152.0,124,0
54601,Male,50,1,40.0,0,1-2 Year,Yes,18171.0,124.0,143,0
54700,Male,60,1,28.0,1,1-2 Year,No,48512.0,26.0,86,0
54842,Female,55,1,41.0,0,1-2 Year,Yes,31105.0,26.0,10,0
54887,Female,27,1,11.0,1,< 1 Year,No,25445.0,152.0,144,0
54892,Male,66,1,8.0,0,> 2 Years,Yes,45300.0,26.0,42,1
54917,Male,57,1,28.0,0,> 2 Years,Yes,39979.0,35.0,256,0
54946,Male,47,1,4.0,0,> 2 Years,Yes,42095.0,26.0,150,0
54973,Male,42,1,4.0,0,1-2 Year,Yes,24925.0,26.0,152,1
55023,Female,26,1,18.0,1,< 1 Year,No,27619.0,152.0,247,0
55034,Female,80,1,20.0,1,1-2 Year,No,2630.0,26.0,31,0
55094,Female,67,1,28.0,0,1-2 Year,Yes,44271.0,26.0,175,0
55136,Male,43,1,28.0,0,1-2 Year,Yes,63970.0,26.0,244,0
55246,Male,39,1,46.0,1,1-2 Year,No,53018.0,18.0,71,0
55292,Male,21,1,24.0,0,< 1 Year,Yes,28495.0,152.0,260,0
55322,Female,30,1,21.0,1,< 1 Year,No,31823.0,152.0,279,0
55414,Female,22,1,9.0,1,< 1 Year,No,24972.0,160.0,56,0
55425,Female,22,1,30.0,1,< 1 Year,No,37233.0,152.0,179,0
55458,Male,54,1,28.0,0,> 2 Years,Yes,24731.0,124.0,161,0
55546,Male,20,1,8.0,0,< 1 Year,Yes,39846.0,160.0,84,0
55564,Male,55,1,28.0,0,1-2 Year,Yes,47916.0,122.0,209,1
55742,Female,25,1,41.0,1,< 1 Year,No,31105.0,152.0,97,0
55793,Male,44,1,46.0,0,1-2 Year,Yes,2630.0,26.0,260,0
55806,Female,23,1,29.0,1,< 1 Year,No,35438.0,152.0,17,0
55862,Male,61,1,28.0,0,> 2 Years,Yes,53505.0,26.0,118,1
55868,Female,44,1,28.0,0,> 2 Years,Yes,49894.0,26.0,170,1
56027,Male,24,1,8.0,1,< 1 Year,No,44818.0,152.0,178,0
56098,Female,26,1,39.0,1,< 1 Year,No,30891.0,152.0,293,0
56116,Male,42,1,28.0,0,> 2 Years,Yes,41760.0,26.0,115,0
56198,Male,22,1,3.0,1,< 1 Year,No,22159.0,152.0,170,0
56285,Male,50,1,28.0,0,1-2 Year,Yes,27380.0,26.0,91,0
56477,Female,25,1,28.0,1,< 1 Year,No,32868.0,152.0,242,0
56698,Female,24,1,24.0,1,< 1 Year,No,56998.0,152.0,50,0
56703,Female,25,1,10.0,1,< 1 Year,No,2630.0,152.0,125,0
56762,Female,22,1,30.0,1,< 1 Year,No,27682.0,152.0,212,0
56785,Female,21,1,33.0,0,< 1 Year,Yes,32372.0,152.0,218,0
56953,Male,70,1,40.0,0,1-2 Year,Yes,22787.0,26.0,48,0
56965,Female,24,1,46.0,1,< 1 Year,No,22248.0,152.0,56,0
