customer_id,snapshot_date,country,recency_days,tenure_days,orders_total,items_total,distinct_products,active_months,spend_total,order_value_mean,order_value_max,days_between_orders_mean,returned_orders,returned_items,reactivated_90d
16730,2011-09-10,United Kingdom,143,228,2,750,35,2,480.94,240.47,293.92,84.0,1,96,1
16738,2011-09-10,United Kingdom,206,206,1,3,1,1,3.75,3.75,3.75,0.0,0,0,0
16748,2011-09-10,United Kingdom,126,243,3,492,27,3,910.2,303.4,479.0,58.0,0,0,1
16752,2011-09-10,United Kingdom,281,281,1,54,9,1,207.5,207.5,207.5,0.0,0,0,0
16754,2011-09-10,United Kingdom,281,281,1,4280,2,1,2002.4,2002.4,2002.4,0.0,0,0,0
16756,2011-09-10,United Kingdom,123,123,1,106,13,1,239.4,239.4,239.4,0.0,0,0,0
16757,2011-09-10,United Kingdom,227,227,1,81,7,1,106.83,106.83,106.83,0.0,0,0,0
16763,2011-09-10,United Kingdom,107,107,1,319,23,1,611.85,611.85,611.85,0.0,1,1,0
16765,2011-09-10,United Kingdom,203,203,1,4,1,1,34.0,34.0,34.0,0.0,0,0,0
16766,2011-09-10,United Kingdom,182,182,2,536,17,1,1145.6,572.8,572.8,0.0,0,0,0
16769,2011-09-10,United Kingdom,169,169,1,83,33,1,380.39,380.39,380.39,0.0,0,0,0
16770,2011-09-10,United Kingdom,145,281,4,371,82,3,656.48,164.12,269.3,45.0,1,12,1
16771,2011-09-10,United Kingdom,184,247,3,1052,154,3,1655.95,551.98,704.33,31.0,0,0,1
16777,2011-09-10,United Kingdom,166,166,1,50,35,1,177.25,177.25,177.25,0.0,0,0,1
16778,2011-09-10,United Kingdom,183,183,1,66,5,1,93.18,93.18,93.18,0.0,0,0,1
16781,2011-09-10,United Kingdom,281,281,1,113,17,1,311.25,311.25,311.25,0.0,1,2,0
16792,2011-09-10,United Kingdom,191,191,2,44,11,1,110.38,55.19,100.43,0.0,0,0,0
16795,2011-09-10,United Kingdom,274,274,1,239,64,1,414.88,414.88,414.88,0.0,0,0,0
16804,2011-09-10,United Kingdom,179,179,1,34,19,1,118.05,118.05,118.05,0.0,0,0,1
16810,2011-09-10,United Kingdom,101,101,1,114,15,1,309.54,309.54,309.54,0.0,1,2,0
16812,2011-09-10,United Kingdom,269,269,1,81,15,1,479.35,479.35,479.35,0.0,0,0,0
16817,2011-09-10,United Kingdom,94,277,7,574,52,5,1179.43,168.49,244.2,30.33,4,60,1
16823,2011-09-10,United Kingdom,136,136,1,136,34,1,358.38,358.38,358.38,0.0,0,0,0
16825,2011-09-10,United Kingdom,94,94,1,358,11,1,318.7,318.7,318.7,0.0,0,0,1
16832,2011-09-10,United Kingdom,93,126,3,33,11,2,199.15,66.38,77.75,16.5,0,0,0
16833,2011-09-10,United Kingdom,168,243,3,306,32,2,671.29,223.76,344.41,37.0,0,0,1
16834,2011-09-10,United Kingdom,136,136,1,358,24,1,413.46,413.46,413.46,0.0,0,0,0
16838,2011-09-10,United Kingdom,106,197,2,185,24,2,588.85,294.42,392.12,90.0,1,1,0
16849,2011-09-10,United Kingdom,95,95,1,33,8,1,124.57,124.57,124.57,0.0,0,0,0
16850,2011-09-10,United Kingdom,242,242,1,249,19,1,332.41,332.41,332.41,0.0,0,0,0
16858,2011-09-10,United Kingdom,277,277,1,91,9,1,375.69,375.69,375.69,0.0,1,8,0
16863,2011-09-10,United Kingdom,275,275,1,105,9,1,164.25,164.25,164.25,0.0,1,1,1
16871,2011-09-10,United Kingdom,119,179,4,861,104,2,2037.82,509.46,1110.51,20.0,1,3,1
16882,2011-09-10,United Kingdom,148,226,2,102,15,2,215.7,107.85,205.8,77.0,0,0,1
16883,2011-09-10,United Kingdom,96,280,2,104,33,2,276.73,138.36,148.7,184.0,0,0,0
16885,2011-09-10,United Kingdom,266,266,1,37,27,1,190.65,190.65,190.65,0.0,0,0,1
16889,2011-09-10,United Kingdom,103,245,3,925,112,3,1578.67,526.22,705.56,71.0,0,0,0
16892,2011-09-10,United Kingdom,92,92,1,77,20,1,102.98,102.98,102.98,0.0,1,1,1
16893,2011-09-10,United Kingdom,275,275,1,62,44,1,145.93,145.93,145.93,0.0,0,0,0
16897,2011-09-10,United Kingdom,208,222,2,73,37,2,289.78,144.89,213.03,14.0,1,15,0
16905,2011-09-10,United Kingdom,145,280,3,267,44,3,853.93,284.64,380.98,67.5,1,1,1
16906,2011-09-10,United Kingdom,95,157,3,184,33,3,394.94,131.65,181.3,30.5,0,0,1
16913,2011-09-10,United Kingdom,199,199,1,82,8,1,113.44,113.44,113.44,0.0,0,0,0
16916,2011-09-10,United Kingdom,281,281,1,103,48,1,198.08,198.08,198.08,0.0,0,0,1
16917,2011-09-10,United Kingdom,185,185,1,232,9,1,391.52,391.52,391.52,0.0,0,0,0
16926,2011-09-10,United Kingdom,280,280,1,35,14,1,230.25,230.25,230.25,0.0,0,0,0
16933,2011-09-10,United Kingdom,148,148,1,127,19,1,224.73,224.73,224.73,0.0,2,5,1
16943,2011-09-10,United Kingdom,120,227,3,145,23,3,816.73,272.24,451.03,53.0,0,0,0
16947,2011-09-10,United Kingdom,144,144,1,312,21,1,406.48,406.48,406.48,0.0,0,0,0
16949,2011-09-10,United Kingdom,94,225,4,386,32,4,893.75,223.44,388.0,43.33,1,1,1
16955,2011-09-10,United Kingdom,93,282,4,266,18,3,518.67,129.67,165.88,62.67,1,20,0
16957,2011-09-10,United Kingdom,148,190,2,172,15,2,416.64,208.32,301.8,42.0,0,0,0
16960,2011-09-10,United Kingdom,161,161,1,95,45,1,201.53,201.53,201.53,0.0,0,0,1
16963,2011-09-10,United Kingdom,96,96,1,35,7,1,110.55,110.55,110.55,0.0,0,0,0
16965,2011-09-10,United Kingdom,135,135,1,291,26,1,201.19,201.19,201.19,0.0,0,0,0
16967,2011-09-10,United Kingdom,98,98,1,333,21,1,319.02,319.02,319.02,0.0,0,0,0
16976,2011-09-10,United Kingdom,176,176,1,88,2,1,251.52,251.52,251.52,0.0,0,0,0
16980,2011-09-10,United Kingdom,164,200,2,788,71,2,1078.96,539.48,732.36,36.0,0,0,0
16990,2011-09-10,United Kingdom,127,127,1,100,1,1,179.0,179.0,179.0,0.0,0,0,0
16997,2011-09-10,United Kingdom,197,234,3,360,7,2,702.0,234.0,390.0,18.5,0,0,0
17002,2011-09-10,United Kingdom,124,199,2,422,24,2,993.52,496.76,513.06,74.0,0,0,1
17015,2011-09-10,United Kingdom,94,94,1,549,116,1,524.5,524.5,524.5,0.0,0,0,1
17018,2011-09-10,United Kingdom,234,234,1,60,6,1,405.0,405.0,405.0,0.0,0,0,1
17019,2011-09-10,United Kingdom,170,277,3,658,114,3,995.93,331.98,366.02,53.0,0,0,1
17025,2011-09-10,United Kingdom,282,282,2,139,5,1,160.97,80.48,143.12,0.0,0,0,1
17026,2011-09-10,United Kingdom,94,278,2,97,4,2,154.83,77.41,121.68,184.0,0,0,0
17033,2011-09-10,United Kingdom,123,268,2,190,12,2,608.1,304.05,307.8,145.0,0,0,1
17034,2011-09-10,United Kingdom,196,196,1,98,6,1,141.8,141.8,141.8,0.0,0,0,1
17035,2011-09-10,United Kingdom,154,220,2,229,27,2,433.53,216.76,259.51,65.0,1,28,0
17047,2011-09-10,United Kingdom,114,114,2,352,40,1,749.43,374.72,439.39,0.0,0,0,1
17051,2011-09-10,United Kingdom,103,103,1,184,40,1,247.14,247.14,247.14,0.0,0,0,0
17058,2011-09-10,United Kingdom,108,148,2,455,42,2,819.66,409.83,582.72,40.0,0,0,1
17060,2011-09-10,United Kingdom,175,175,1,216,5,1,234.24,234.24,234.24,0.0,0,0,0
17062,2011-09-10,United Kingdom,222,278,4,430,52,2,538.37,134.59,179.64,18.33,1,2,0
17064,2011-09-10,United Kingdom,91,236,2,189,36,2,461.3,230.65,313.45,144.0,0,0,1
17075,2011-09-10,United Kingdom,162,226,3,241,49,3,696.07,232.02,373.74,32.0,1,3,1
17076,2011-09-10,United Kingdom,182,273,2,112,11,2,334.2,167.1,182.7,90.0,0,0,1
17080,2011-09-10,United Kingdom,178,178,1,72,1,1,76.32,76.32,76.32,0.0,1,2,1
17082,2011-09-10,United Kingdom,227,227,1,316,24,1,636.94,636.94,636.94,0.0,0,0,1
17088,2011-09-10,United Kingdom,91,162,2,525,72,2,1399.11,699.56,1015.83,70.0,0,0,1
17094,2011-09-10,United Kingdom,231,231,1,152,14,1,302.0,302.0,302.0,0.0,1,4,0
17095,2011-09-10,United Kingdom,208,243,2,234,33,2,543.96,271.98,313.15,35.0,2,2,1
17102,2011-09-10,United Kingdom,170,170,1,2,1,1,25.5,25.5,25.5,0.0,0,0,0
17109,2011-09-10,United Kingdom,141,141,2,248,52,1,464.59,232.3,400.64,0.0,0,0,1
17115,2011-09-10,United Kingdom,91,142,2,260,28,2,612.82,306.41,310.02,50.0,2,4,1
17117,2011-09-10,United Kingdom,197,197,1,68,9,1,116.2,116.2,116.2,0.0,0,0,0
17118,2011-09-10,United Kingdom,226,226,1,154,10,1,157.02,157.02,157.02,0.0,0,0,0
17120,2011-09-10,United Kingdom,142,142,1,120,18,1,307.46,307.46,307.46,0.0,0,0,0
17124,2011-09-10,United Kingdom,94,94,1,130,31,1,298.89,298.89,298.89,0.0,0,0,0
17128,2011-09-10,United Kingdom,243,243,1,76,14,1,157.09,157.09,157.09,0.0,0,0,0
17133,2011-09-10,United Kingdom,99,175,3,1125,9,3,2478.79,826.26,1437.12,38.0,0,0,1
17135,2011-09-10,United Kingdom,198,280,2,420,19,2,500.55,250.28,284.97,82.0,0,0,1
17138,2011-09-10,United Kingdom,184,184,1,126,24,1,380.5,380.5,380.5,0.0,0,0,0
17140,2011-09-10,United Kingdom,156,156,1,302,16,1,465.32,465.32,465.32,0.0,0,0,0
17142,2011-09-10,United Kingdom,148,148,1,81,15,1,579.0,579.0,579.0,0.0,0,0,0
17147,2011-09-10,United Kingdom,115,220,2,517,42,2,973.11,486.56,563.61,105.0,2,4,1
17152,2011-09-10,United Kingdom,103,172,3,517,9,2,1689.5,563.17,1155.6,34.0,1,40,0
17158,2011-09-10,United Kingdom,141,269,2,461,36,2,698.55,349.28,413.79,127.0,0,0,1
17165,2011-09-10,United Kingdom,193,193,1,100,10,1,158.68,158.68,158.68,0.0,0,0,0
17166,2011-09-10,United Kingdom,112,112,1,57,10,1,127.59,127.59,127.59,0.0,1,3,1
17169,2011-09-10,United Kingdom,92,92,1,102,18,1,308.68,308.68,308.68,0.0,1,3,1
17171,2011-09-10,United Kingdom,198,198,1,185,16,1,224.91,224.91,224.91,0.0,0,0,0
17174,2011-09-10,United Kingdom,126,126,1,41,4,1,59.9,59.9,59.9,0.0,0,0,0
17176,2011-09-10,United Kingdom,110,110,1,170,15,1,306.13,306.13,306.13,0.0,0,0,0
17180,2011-09-10,United Kingdom,150,225,3,529,77,2,564.86,188.29,268.31,37.0,2,3,1
17181,2011-09-10,United Kingdom,282,282,1,216,2,1,155.52,155.52,155.52,0.0,0,0,1
17187,2011-09-10,United Kingdom,135,135,1,144,10,1,203.95,203.95,203.95,0.0,0,0,0
17190,2011-09-10,United Kingdom,116,116,1,1,1,1,195.0,195.0,195.0,0.0,1,1,1
17194,2011-09-10,United Kingdom,182,269,2,119,26,2,262.62,131.31,252.62,86.0,0,0,0
17198,2011-09-10,United Kingdom,274,280,2,242,73,1,521.66,260.83,272.01,5.0,0,0,1
17212,2011-09-10,United Kingdom,162,162,1,147,4,1,226.85,226.85,226.85,0.0,0,0,0
17214,2011-09-10,United Kingdom,158,268,4,179,56,3,613.67,153.42,171.05,36.67,0,0,1
17217,2011-09-10,United Kingdom,143,143,1,24,9,1,113.5,113.5,113.5,0.0,0,0,0
17218,2011-09-10,United Kingdom,123,277,5,396,85,3,948.58,189.72,292.54,38.5,0,0,1
17223,2011-09-10,United Kingdom,219,277,2,112,43,2,426.79,213.4,292.84,58.0,0,0,0
17226,2011-09-10,United Kingdom,217,217,1,406,21,1,393.49,393.49,393.49,0.0,0,0,0
17228,2011-09-10,United Kingdom,116,281,4,611,69,3,687.58,171.9,208.2,54.67,0,0,1
17230,2011-09-10,United Kingdom,173,268,8,1651,51,3,3638.41,454.8,1761.26,13.57,3,98,0
17234,2011-09-10,United Kingdom,91,91,1,55,14,1,149.89,149.89,149.89,0.0,0,0,0
17235,2011-09-10,United Kingdom,281,281,1,126,10,1,341.9,341.9,341.9,0.0,0,0,1
17239,2011-09-10,United Kingdom,221,221,1,150,15,1,382.5,382.5,382.5,0.0,1,1,0
17245,2011-09-10,United Kingdom,113,113,1,75,9,1,171.45,171.45,171.45,0.0,0,0,0
17250,2011-09-10,United Kingdom,170,170,1,70,23,1,162.65,162.65,162.65,0.0,0,0,1
17251,2011-09-10,United Kingdom,271,271,1,110,37,1,283.28,283.28,283.28,0.0,0,0,0
17255,2011-09-10,United Kingdom,208,208,1,75,36,1,112.46,112.46,112.46,0.0,0,0,1
17262,2011-09-10,United Kingdom,136,275,4,327,7,3,955.36,238.84,584.5,46.33,0,0,1
17263,2011-09-10,United Kingdom,117,117,1,36,23,1,63.44,63.44,63.44,0.0,0,0,0
17272,2011-09-10,United Kingdom,108,171,2,1161,59,2,1409.44,704.72,751.76,63.0,1,2,1
17277,2011-09-10,United Kingdom,136,231,2,430,67,2,1065.35,532.67,717.02,95.0,0,0,0
17278,2011-09-10,United Kingdom,150,150,1,179,15,1,246.04,246.04,246.04,0.0,0,0,0
17288,2011-09-10,United Kingdom,116,267,5,662,13,5,663.7,132.74,245.88,37.75,0,0,1
17291,2011-09-10,United Kingdom,217,217,1,72,1,1,550.8,550.8,550.8,0.0,0,0,0
17303,2011-09-10,United Kingdom,270,270,1,144,53,1,250.04,250.04,250.04,0.0,0,0,0
17311,2011-09-10,United Kingdom,225,225,1,410,24,1,556.46,556.46,556.46,0.0,0,0,1
17324,2011-09-10,United Kingdom,240,275,2,606,17,2,702.23,351.12,575.18,34.0,0,0,1
17325,2011-09-10,United Kingdom,189,189,1,60,6,1,96.8,96.8,96.8,0.0,0,0,0
17329,2011-09-10,United Kingdom,224,224,1,67,16,1,243.36,243.36,243.36,0.0,0,0,1
17334,2011-09-10,United Kingdom,211,217,2,315,11,1,307.02,153.51,296.52,6.0,1,1,0
17343,2011-09-10,United Kingdom,264,264,1,56,17,1,193.64,193.64,193.64,0.0,0,0,0
17348,2011-09-10,United Kingdom,206,206,1,199,36,1,160.15,160.15,160.15,0.0,0,0,1
17356,2011-09-10,United Kingdom,220,220,1,166,19,1,178.22,178.22,178.22,0.0,0,0,0
17358,2011-09-10,United Kingdom,212,264,2,202,55,2,365.85,182.92,246.7,52.0,0,0,0
17360,2011-09-10,United Kingdom,93,93,1,167,53,1,330.95,330.95,330.95,0.0,0,0,1
17361,2011-09-10,United Kingdom,95,200,2,63,16,2,263.92,131.96,218.92,105.0,0,0,1
17362,2011-09-10,United Kingdom,148,218,2,191,30,2,312.23,156.12,162.23,70.0,0,0,0
17367,2011-09-10,United Kingdom,147,147,1,150,33,1,168.4,168.4,168.4,0.0,0,0,0
17371,2011-09-10,United Kingdom,270,270,1,40,7,1,97.63,97.63,97.63,0.0,0,0,1
17374,2011-09-10,United Kingdom,127,190,2,85,24,2,495.77,247.88,303.82,62.0,0,0,0
17375,2011-09-10,United Kingdom,108,270,3,367,63,3,400.1,133.37,176.66,81.0,1,6,0
17376,2011-09-10,United Kingdom,220,220,1,35,13,1,105.85,105.85,105.85,0.0,0,0,1
17384,2011-09-10,United Kingdom,128,128,1,43,3,1,227.65,227.65,227.65,0.0,0,0,1
17392,2011-09-10,United Kingdom,215,267,2,320,53,2,457.91,228.96,312.41,51.0,0,0,0
17394,2011-09-10,United Kingdom,128,128,1,241,4,1,203.87,203.87,203.87,0.0,0,0,0
17406,2011-09-10,United Kingdom,242,275,3,787,99,2,2200.42,733.47,1248.32,16.5,2,3,0
17409,2011-09-10,United Kingdom,93,157,2,105,13,2,771.85,385.92,511.3,63.0,0,0,0
17411,2011-09-10,United Kingdom,170,170,1,126,16,1,285.58,285.58,285.58,0.0,1,8,1
17412,2011-09-10,United Kingdom,105,281,4,358,30,3,709.82,177.46,250.46,58.33,0,0,1
17414,2011-09-10,United Kingdom,93,93,1,1380,5,1,598.0,598.0,598.0,0.0,0,0,1
17418,2011-09-10,United Kingdom,232,232,1,139,12,1,167.39,167.39,167.39,0.0,0,0,1
17423,2011-09-10,United Kingdom,126,126,1,314,11,1,449.42,449.42,449.42,0.0,1,24,1
17430,2011-09-10,United Kingdom,274,274,1,60,5,1,112.6,112.6,112.6,0.0,0,0,1
17431,2011-09-10,United Kingdom,222,222,1,292,41,1,403.3,403.3,403.3,0.0,0,0,0
17436,2011-09-10,United Kingdom,135,135,1,48,4,1,122.4,122.4,122.4,0.0,0,0,1
17438,2011-09-10,United Kingdom,162,162,1,103,17,1,388.45,388.45,388.45,0.0,1,3,0
17443,2011-09-10,Canada,128,128,1,504,1,1,534.24,534.24,534.24,0.0,0,0,0
17454,2011-09-10,United Kingdom,101,268,4,243,57,4,517.53,129.38,165.85,55.67,0,0,0
17455,2011-09-10,United Kingdom,112,112,1,66,8,1,131.7,131.7,131.7,0.0,0,0,0
17456,2011-09-10,United Kingdom,274,274,1,222,17,1,249.86,249.86,249.86,0.0,0,0,0
17462,2011-09-10,United Kingdom,193,193,1,155,14,1,463.41,463.41,463.41,0.0,0,0,1
17472,2011-09-10,United Kingdom,100,208,3,462,142,2,710.29,236.76,259.27,54.0,0,0,0
17486,2011-09-10,United Kingdom,170,170,1,191,24,1,396.87,396.87,396.87,0.0,0,0,0
17489,2011-09-10,United Kingdom,121,121,1,232,16,1,208.56,208.56,208.56,0.0,0,0,1
17492,2011-09-10,United Kingdom,157,157,1,155,12,1,374.57,374.57,374.57,0.0,0,0,0
17496,2011-09-10,United Kingdom,267,267,1,79,10,1,271.05,271.05,271.05,0.0,0,0,0
17499,2011-09-10,United Kingdom,198,198,1,711,40,1,622.88,622.88,622.88,0.0,0,0,0
17501,2011-09-10,United Kingdom,129,129,2,160,18,1,288.6,144.3,248.25,0.0,0,0,0
17504,2011-09-10,United Kingdom,115,231,9,1664,112,4,2997.03,333.0,859.01,14.5,1,208,0
17507,2011-09-10,United Kingdom,170,218,2,359,79,2,605.58,302.79,340.56,47.0,0,0,0
17508,2011-09-10,Greece,189,189,1,289,22,1,387.31,387.31,387.31,0.0,0,0,0
17515,2011-09-10,United Kingdom,115,227,3,220,47,3,571.37,190.46,231.48,55.5,0,0,1
17517,2011-09-10,United Kingdom,217,217,1,102,11,1,153.94,153.94,153.94,0.0,0,0,0
17521,2011-09-10,United Kingdom,108,108,1,116,8,1,159.56,159.56,159.56,0.0,0,0,1
17524,2011-09-10,United Kingdom,270,270,1,90,6,1,145.0,145.0,145.0,0.0,0,0,0
17525,2011-09-10,United Kingdom,268,268,1,82,9,1,422.7,422.7,422.7,0.0,0,0,0
17526,2011-09-10,United Kingdom,199,274,3,140,9,2,872.8,290.93,634.2,37.0,3,51,1
17530,2011-09-10,United Kingdom,115,274,6,796,216,4,1367.86,227.98,430.76,31.6,0,0,1
17531,2011-09-10,United Kingdom,99,99,1,136,14,1,296.7,296.7,296.7,0.0,1,1,0
17535,2011-09-10,United Kingdom,189,189,1,136,13,1,164.4,164.4,164.4,0.0,0,0,0
17537,2011-09-10,United Kingdom,212,212,1,370,60,1,630.7,630.7,630.7,0.0,0,0,1
17540,2011-09-10,United Kingdom,225,225,1,64,8,1,268.8,268.8,268.8,0.0,0,0,1
17542,2011-09-10,United Kingdom,178,178,1,134,24,1,170.75,170.75,170.75,0.0,0,0,0
17548,2011-09-10,United Kingdom,142,142,1,58,5,1,103.3,103.3,103.3,0.0,2,190,0
17550,2011-09-10,United Kingdom,106,152,3,86,42,2,267.16,89.05,156.22,22.5,0,0,0
17551,2011-09-10,United Kingdom,268,268,1,150,39,1,306.84,306.84,306.84,0.0,0,0,0
17552,2011-09-10,United Kingdom,281,281,2,144,13,1,298.52,149.26,263.62,0.0,0,0,1
17555,2011-09-10,United Kingdom,243,243,1,156,48,1,195.45,195.45,195.45,0.0,0,0,1
17556,2011-09-10,United Kingdom,114,114,1,101,6,1,157.9,157.9,157.9,0.0,0,0,0
17569,2011-09-10,United Kingdom,241,241,1,159,29,1,344.14,344.14,344.14,0.0,0,0,0
17574,2011-09-10,United Kingdom,151,151,1,77,8,1,185.65,185.65,185.65,0.0,0,0,0
17578,2011-09-10,United Kingdom,127,127,1,138,5,1,143.46,143.46,143.46,0.0,1,48,0
17580,2011-09-10,United Kingdom,161,267,3,88,43,3,215.72,71.91,121.17,52.5,0,0,0
17582,2011-09-10,United Kingdom,145,145,1,123,28,1,175.27,175.27,175.27,0.0,0,0,0
17594,2011-09-10,United Kingdom,163,163,1,220,14,1,315.0,315.0,315.0,0.0,0,0,1
17597,2011-09-10,United Kingdom,122,122,1,1176,55,1,2044.37,2044.37,2044.37,0.0,0,0,0
17601,2011-09-10,United Kingdom,148,148,1,103,9,1,116.01,116.01,116.01,0.0,0,0,0
17604,2011-09-10,United Kingdom,126,221,2,169,57,2,309.36,154.68,173.12,94.0,0,0,0
17609,2011-09-10,United Kingdom,211,236,2,271,103,2,537.69,268.85,430.04,25.0,1,2,1
17618,2011-09-10,United Kingdom,157,271,2,247,48,2,666.78,333.39,346.5,113.0,0,0,1
17619,2011-09-10,United Kingdom,221,221,1,127,71,1,218.52,218.52,218.52,0.0,0,0,0
17621,2011-09-10,United Kingdom,221,263,2,310,15,2,901.78,450.89,662.38,41.0,1,4,1
17624,2011-09-10,United Kingdom,127,127,1,312,25,1,400.3,400.3,400.3,0.0,0,0,1
17639,2011-09-10,United Kingdom,185,185,1,49,7,1,108.5,108.5,108.5,0.0,0,0,0
17643,2011-09-10,United Kingdom,282,282,1,71,8,1,101.55,101.55,101.55,0.0,0,0,0
17646,2011-09-10,United Kingdom,128,274,3,323,46,3,1008.39,336.13,411.54,72.5,1,3,0
17648,2011-09-10,United Kingdom,101,158,3,289,62,2,1107.39,369.13,583.87,28.5,1,1,1
17654,2011-09-10,United Kingdom,186,186,1,41,22,1,117.55,117.55,117.55,0.0,0,0,0
17658,2011-09-10,United Kingdom,120,120,1,216,9,1,317.6,317.6,317.6,0.0,0,0,1
17664,2011-09-10,United Kingdom,121,121,1,409,23,1,326.19,326.19,326.19,0.0,0,0,1
17670,2011-09-10,United Kingdom,136,136,1,110,11,1,205.7,205.7,205.7,0.0,0,0,0
17672,2011-09-10,United Kingdom,218,218,1,643,41,1,1177.84,1177.84,1177.84,0.0,1,3,1
17674,2011-09-10,United Kingdom,277,277,1,349,11,1,300.66,300.66,300.66,0.0,0,0,1
17678,2011-09-10,United Kingdom,172,172,1,207,16,1,298.11,298.11,298.11,0.0,0,0,0
17685,2011-09-10,United Kingdom,175,281,5,888,39,4,1512.72,302.54,452.52,26.25,0,0,1
17691,2011-09-10,United Kingdom,267,277,2,134,18,1,290.4,145.2,147.9,10.0,0,0,0
17697,2011-09-10,United Kingdom,145,145,1,93,19,1,338.95,338.95,338.95,0.0,0,0,0
17698,2011-09-10,United Kingdom,169,169,1,93,8,1,154.95,154.95,154.95,0.0,0,0,0
17701,2011-09-10,United Kingdom,161,161,1,109,24,1,417.95,417.95,417.95,0.0,0,0,0
17707,2011-09-10,United Kingdom,94,245,2,144,3,2,152.4,76.2,83.7,151.0,0,0,0
17708,2011-09-10,United Kingdom,96,233,2,91,28,2,267.08,133.54,156.48,137.0,0,0,0
17711,2011-09-10,United Kingdom,198,198,1,107,13,1,220.53,220.53,220.53,0.0,0,0,1
17714,2011-09-10,United Kingdom,229,229,1,92,10,1,153.0,153.0,153.0,0.0,0,0,0
17715,2011-09-10,United Kingdom,109,109,1,384,1,1,326.4,326.4,326.4,0.0,0,0,0
17718,2011-09-10,United Kingdom,141,141,1,83,6,1,139.35,139.35,139.35,0.0,0,0,0
17732,2011-09-10,United Kingdom,281,281,1,93,18,1,303.97,303.97,303.97,0.0,0,0,0
17733,2011-09-10,United Kingdom,170,170,1,87,12,1,216.95,216.95,216.95,0.0,0,0,1
17739,2011-09-10,United Kingdom,105,269,3,411,16,3,1070.77,356.92,388.18,81.5,1,5,1
17744,2011-09-10,United Kingdom,159,267,4,1686,50,3,1288.96,322.24,377.52,35.67,1,36,1
17746,2011-09-10,United Kingdom,149,149,1,29,6,1,110.25,110.25,110.25,0.0,1,3,0
17752,2011-09-10,United Kingdom,268,268,1,192,1,1,80.64,80.64,80.64,0.0,0,0,0
17760,2011-09-10,United Kingdom,282,282,1,165,9,1,172.54,172.54,172.54,0.0,0,0,1
17763,2011-09-10,United Kingdom,172,172,1,12,1,1,15.0,15.0,15.0,0.0,0,0,0
17764,2011-09-10,United Kingdom,120,120,1,148,17,1,261.97,261.97,261.97,0.0,0,0,1
17770,2011-09-10,United Kingdom,107,191,5,365,33,2,1143.27,228.65,603.17,20.75,0,0,0
17771,2011-09-10,United Kingdom,232,232,1,110,22,1,115.8,115.8,115.8,0.0,0,0,1
17775,2011-09-10,United Kingdom,163,163,1,72,3,1,56.4,56.4,56.4,0.0,0,0,0
17783,2011-09-10,United Kingdom,156,156,1,53,30,1,112.41,112.41,112.41,0.0,0,0,1
17786,2011-09-10,United Kingdom,226,226,1,56,24,1,114.85,114.85,114.85,0.0,0,0,1
17789,2011-09-10,United Kingdom,190,190,1,74,14,1,225.9,225.9,225.9,0.0,0,0,0
17796,2011-09-10,United Kingdom,222,278,3,160,60,2,622.0,207.33,282.25,28.0,0,0,1
17797,2011-09-10,United Kingdom,91,91,1,249,44,1,272.41,272.41,272.41,0.0,0,0,1
17812,2011-09-10,United Kingdom,277,277,1,144,27,1,217.55,217.55,217.55,0.0,0,0,1
17816,2011-09-10,United Kingdom,178,274,2,22,11,2,21.31,10.66,16.21,96.0,0,0,1
17817,2011-09-10,United Kingdom,186,186,2,26,12,1,269.7,134.85,195.0,0.0,0,0,1
17819,2011-09-10,United Kingdom,91,280,6,991,36,5,3468.47,578.08,856.0,37.6,1,4,1
17827,2011-09-10,United Kingdom,151,273,4,961,140,2,1583.81,395.95,919.8,40.67,0,0,1
17829,2011-09-10,United Arab Emirates,207,207,1,496,30,1,889.24,889.24,889.24,0.0,0,0,0
17830,2011-09-10,United Kingdom,170,197,2,65,15,2,287.65,143.82,188.5,27.0,0,0,1
17838,2011-09-10,United Kingdom,201,281,3,1040,64,2,1687.7,562.57,752.14,39.5,0,0,1
17843,2011-09-10,United Kingdom,212,212,1,113,36,1,205.48,205.48,205.48,0.0,0,0,0
17849,2011-09-10,United Kingdom,127,242,4,114,14,4,605.8,151.45,217.75,38.33,0,0,0
17850,2011-09-10,United Kingdom,281,282,34,1733,21,1,5391.21,158.56,532.01,0.03,1,40,0
17854,2011-09-10,United Kingdom,94,136,2,84,15,2,311.26,155.63,199.5,41.0,0,0,0
17855,2011-09-10,United Kingdom,281,281,1,197,17,1,208.97,208.97,208.97,0.0,0,0,0
17856,2011-09-10,United Kingdom,142,190,3,577,6,2,1142.63,380.88,585.12,24.0,2,16,1
17859,2011-09-10,United Kingdom,213,213,1,127,23,1,148.21,148.21,148.21,0.0,0,0,0
17860,2011-09-10,United Kingdom,277,277,1,104,49,1,252.8,252.8,252.8,0.0,0,0,0
17862,2011-09-10,United Kingdom,232,232,1,100,11,1,330.9,330.9,330.9,0.0,0,0,0
17864,2011-09-10,United Kingdom,184,184,1,383,29,1,208.41,208.41,208.41,0.0,0,0,1
17871,2011-09-10,United Kingdom,113,113,1,182,10,1,155.9,155.9,155.9,0.0,0,0,0
17873,2011-09-10,United Kingdom,93,282,4,927,23,4,1587.12,396.78,490.05,62.67,1,48,1
17874,2011-09-10,United Kingdom,94,164,6,221,37,3,683.46,113.91,371.29,14.0,1,12,0
